95156	52367
11092	49598
94433	75286
25200	67089
8065	73590
71233	13658
10921	79921
27216	27418
45906	94176
54644	51875
15018	95842
3208	77647
55073	56335
41665	12142
39565	1965
78663	15906
58212	61418
62620	41048
8102	65844
14489	88081
5279	69072
54109	20933
88642	5362
40351	9807
96090	90614
78129	27857
36684	70921
17465	36836
72997	28733
50488	42661
81629	66557
9602	49676
29093	25172
63081	56986
68503	96794
90791	62682
90914	98173
59596	69082
48495	50494
45309	10647
21373	8945
70607	61221
22147	78137
24659	2236
66242	24670
53652	79553
80202	17025
98881	65102
92733	54380
50926	38989
66652	1770
88213	94440
21455	50811
85542	45970
27447	3662
22746	32225
13601	86238
27643	9513
54132	54923
91738	46379
4800	44559
87196	96233
10256	92622
95781	62174
37536	73480
24486	64075
4749	14360
73024	44317
34952	19780
40440	46790
23226	17273
51807	72071
86472	69959
85931	11353
15086	67025
81338	65981
35044	36643
29645	76149
32334	23282
65641	3869
54381	52232
48446	85135
24136	60944
12868	71305
52905	283
64589	63660
99844	40157
36178	51287
51497	7021
74939	40316
7765	8919
4537	33857
20892	94523
87076	35587
85597	94952
91076	93794
10737	87900
87506	82566
43985	81806
14938	66503
68856	55099
70262	52079
64531	16611
44259	97122
33866	11965
92576	46011
96015	30297
2812	21337
63557	7641
9205	93749
96362	77063
76876	83620
48591	19850
72030	9597
94093	44759
54697	50227
52082	32808
11200	71530
74456	85268
76040	87497
89939	49172
60652	40966
71584	59641
30161	96543
55529	36768
49825	17003
51663	47444
81280	61529
76837	98686
51220	42783
63588	12779
30552	17605
76276	16978
26142	65628
19187	92921
58829	9292
2806	38520
68326	7092
3404	24202
3084	23077
20137	86318
18277	82616
80467	8978
37081	51584
37837	57379
56729	45143
41737	37567
15198	16870
88965	42550
27046	87858
8462	27018
78353	75264
59278	83214
42447	92690
37137	37312
55542	13733
39815	83323
88817	13610
97536	98719
96890	92528
83167	38586
70672	93438
85993	49349
29042	97247
67017	24920
13587	27451
89587	40110
26942	75084
22762	81314
84966	32167
39519	58573
30469	4234
57759	67036
91529	75976
38458	75182
88876	78172
52492	7498
24926	77625
18829	17504
72812	13092
55859	75205
26467	16680
53094	59815
33454	46482
49016	53663
73648	34952
64148	52771
20042	99513
32176	70361
78907	78223
21557	41772
63485	61834
53092	18059
86189	25003
28662	40486
67948	17336
25176	52615
17678	51677
38114	97223
16848	68632
90475	14243
38099	63328
8171	22281
96027	54642
16950	84292
41493	66456
97482	43090
21807	90175
27457	37742
59516	10528
7128	99641
93293	19380
50786	15950
34996	49244
69057	18621
6303	27374
72772	48851
9885	46619
14587	93805
15202	25349
9516	47346
90993	98972
15579	25535
67029	6806
90633	66052
83597	12883
67545	85487
48323	37175
37281	20965
90648	6395
5749	32891
70549	6884
27458	2715
31650	32156
32135	11191
75145	96867
77411	36984
93459	84651
34442	98203
92704	63187
76656	1804
805	5265
67659	38417
9306	54240
55744	7887
38781	6359
8116	57728
21148	67296
72769	31804
93208	3489
53636	89350
97488	11627
30052	727
41903	10578
33464	18437
40992	35958
52586	21751
63389	19159
99757	70953
42350	12371
44110	82160
29445	31898
86624	91176
52795	2051
81242	4670
94342	82125
47853	65095
19150	69173
76206	23462
18759	53730
71212	75528
42379	73560
7307	41685
36709	10021
92312	34824
92473	54678
85971	60404
7356	46412
31666	13547
53042	43040
97606	93339
91603	12874
30069	70600
90884	85294
52807	64558
7067	6189
65750	74813
58548	82672
90208	72976
38216	78476
50888	55093
50785	81574
14443	27850
96131	56571
67933	72481
29534	29890
77167	33803
64509	5348
38509	70218
74020	32706
19581	16405
71178	36799
88878	23529
94938	76029
84898	87013
69951	48768
55429	36302
23598	29666
45343	97003
42462	61836
23103	60298
25920	33396
46153	59583
33089	92619
9743	64827
22105	64738
5745	84646
93237	34323
67867	61040
27569	415
83434	56920
87496	39489
71049	49049
16639	77007
95025	23746
11623	20481
73366	32311
57238	87314
19346	33374
18075	3242
94655	94756
15862	5977
65284	22336
75935	92829
4122	24491
9549	26255
97789	83945
8750	3498
8147	87709
81488	68258
87460	83957
21179	27763
20416	25072
86083	8430
82308	5866
25471	41333
69825	301
70695	41095
61594	44748
27116	12344
89511	47856
29881	19337
39989	96403
34913	77141
85300	28820
62061	53863
41124	17968
56433	11690
96709	94704
81090	83551
60958	19428
45987	48747
85866	42662
23008	98613
97244	32217
10550	34151
43692	63454
9059	1993
63396	98844
59286	71224
22961	60683
60738	24307
65319	76691
51402	23907
66708	44243
35256	96191
73280	37673
8000	25821
93282	83107
47646	5687
55864	60488
40509	84720
68450	40693
97318	43101
94033	7964
63183	48719
82718	13764
81822	32007
91110	78988
45131	92642
46854	12806
15164	73938
19381	49012
75624	43220
25482	83131
20839	12183
12666	64402
29126	21069
41592	69784
42572	22279
90213	87735
25587	50961
60044	18156
739	30695
45501	14421
43816	91058
85326	41984
14197	40708
13894	13135
91816	9400
60362	19151
45608	16695
25290	59508
21218	20394
40795	2389
28996	5457
44496	59254
23346	74261
45252	28339
96635	80703
66207	4225
58468	33153
12143	95503
25606	9348
44509	90739
63104	67791
68021	68038
94815	1064
4755	50534
18516	68782
43350	22388
85339	23526
28628	19482
37287	52818
57323	68903
38600	88139
65500	37531
86121	64435
46118	39005
31756	21522
93478	29013
16850	46556
38140	34100
34985	68835
45104	58682
78002	52988
76236	84979
87741	6779
6348	9521
80463	68389
53973	44414
42571	71045
5602	63805
95749	82500
79211	632
65098	62629
11026	61864
10067	64809
85471	90617
27546	33449
35853	35022
67850	24568
55814	27679
80154	72125
59711	85180
35813	42401
2228	65311
56858	54646
81861	55121
59875	59659
57178	22436
14895	81264
36218	67144
37966	4893
3149	65462
38975	44430
72425	30964
5221	99412
83055	71083
54358	67517
22507	93770
11014	30838
79120	21885
52416	10987
8661	56977
40513	4428
57719	40667
39766	10515
90635	69673
29947	67479
66032	99307
67028	88710
32645	36766
90935	13248
64486	10469
39354	68390
76812	60865
57213	53950
88229	9242
97827	99496
52569	4811
37970	76174
85890	39894
20690	13073
24303	57949
48447	32337
38199	13839
29839	55705
57160	3406
49440	39233
35322	90571
74388	22008
42099	86882
83316	83417
58002	67246
83356	70052
82142	59031
62020	90947
13537	83048
76703	11953
3031	72182
34518	70505
26064	95501
36891	51798
28835	90260
83581	35973
10967	79319
64036	25698
12434	97116
78593	42590
41371	77616
22473	18279
58643	5807
20278	797
11538	71493
22211	94699
40030	27855
41816	78504
71892	52403
95840	97307
3760	76573
65630	8738
97041	26438
25970	89812
61721	68402
51546	70344
25312	23608
82843	65323
24940	23566
57703	74980
14408	31215
34396	69277
73098	90561
54088	18518
4828	13118
3368	25016
98495	62026
76964	34309
40816	76625
12724	52808
16588	26413
21186	60218
11032	59105
45356	53503
4709	83013
88445	30825
63148	81081
19995	46778
65342	77580
7292	31745
27114	27711
31837	93855
13069	19298
65955	13222
32652	70240
95043	74449
9389	29553
55000	14575
25792	22068
63024	46093
83846	74986
97603	83923
68408	73732
46276	55672
2959	48488
52919	14776
56535	2791
63541	85069
62739	1593
32332	15486
64997	39083
54498	35977
41943	40542
72846	19544
34244	54150
74892	29370
40583	19733
75410	56240
34051	24440
33370	84836
9876	75012
46644	12446
82683	40149
15681	10428
91245	69337
88943	35985
99776	35426
88286	33519
73112	51521
53256	32772
28185	80152
99126	24394
90974	87038
73612	43581
87389	55716
25503	9075
30582	75712
90111	19324
29550	62520
75660	58337
2938	11612
25232	72144
32298	40090
64482	72204
16613	20595
96367	47918
54551	93942
33133	80453
1236	76176
96160	44189
19841	4968
55417	42836
78282	6617
61403	99003
63145	27598
46040	38559
24012	1449
15009	10770
61067	74620
47654	19149
90502	61059
37644	96889
64441	73680
32225	48729
72244	94225
36111	14859
8413	86129
2904	68612
16513	87113
45557	41424
28965	4242
49895	79264
98528	63702
33057	12001
32605	87855
59394	33219
91012	56157
66243	96580
10773	32842
17085	79487
58751	65383
91305	4319
96749	18566
5886	23357
46731	54972
75662	44328
9355	12787
11296	64959
72602	99857
85601	77956
80743	18391
32593	18481
81812	46496
79076	93988
7983	82082
20321	85224
16830	5980
76410	55983
17855	61197
28580	11039
86218	97510
50515	1427
84513	81359
5461	70154
8656	49712
40498	42696
42906	91917
49852	57260
68675	76326
77769	46463
61546	67456
69933	29668
80931	56941
24033	54963
43220	28229
25258	97680
4803	10099
75565	12703
26795	70654
51346	14902
58140	16838
38851	94028
37121	47357
13681	58220
78323	98400
56360	64464
54143	71827
82641	34771
15780	84984
30493	83760
75839	18296
26868	25902
6581	55845
47026	20934
31714	33
41845	8733
48491	43627
88871	78957
32379	17936
28421	13041
43010	59189
53440	8741
71226	42870
17720	57019
61095	12184
25481	91702
56273	20093
18541	95191
93790	89570
41541	19358
61398	94720
86661	96761
77016	33090
38490	7857
61010	5417
51725	11156
44767	30907
65817	36388
57615	78853
54070	55112
71072	23304
86980	36892
46902	48926
43602	29395
52273	8617
36448	49271
96775	47380
85988	40885
16537	1249
46608	49211
99888	88787
3802	19317
3134	70551
3083	66622
11397	60237
77695	2460
13500	15241
3055	26511
91075	58123
55614	60177
34782	5591
13136	57065
96779	37309
48492	97097
88350	15790
70244	85277
30307	82821
94005	74844
70951	36661
70917	22383
46486	2440
5757	33406
57594	75841
44942	73639
19270	69933
21168	96254
19115	96824
22803	58672
97528	32377
13275	38052
62554	50069
81674	70063
31360	25762
54682	27079
42513	78513
2999	7099
35211	77333
14693	95526
7584	68246
81072	83824
37537	14964
76547	34964
21683	85281
83719	49152
60791	32465
60567	97410
64007	22888
35988	15063
96529	77897
33896	51849
33555	73763
32188	99655
22038	22873
10126	29342
62262	22992
25169	67563
83100	6839
36127	22235
21240	96709
56966	36942
81831	29249
12907	69619
7446	94177
30349	31876
19118	87022
9753	67420
35578	6590
72699	51465
15405	7938
39446	18349
1317	14764
87171	84239
52895	98818
65607	60931
14127	25709
83732	76616
28804	20524
3420	29242
48872	46941
37295	54402
92597	72432
87907	69399
68066	80102
59537	28833
35336	88575
39131	79393
37505	45538
83898	56550
76710	87041
95644	55214
43342	88938
86241	76394
48902	88948
68200	87382
84822	78219
33137	54805
8784	7421
86797	17208
39395	17800
55569	61407
18297	90304
16093	72751
94434	29472
8053	68360
90537	75605
39281	57288
97968	78042
59524	38502
14220	24347
84235	72067
17889	18223
76392	83277
47488	98516
90966	67705
59519	82926
99055	1657
80099	42404
80292	40385
39829	8559
19464	95292
67718	98602
25251	19288
47037	56250
11097	98654
19731	90080
15997	38346
65574	61016
46461	62820
84066	19569
74490	73807
17766	69189
30171	70110
85177	6851
76180	64756
79755	58221
3354	57888
58567	56851
12122	30178
36142	31289
89100	32894
21701	16692
93863	55065
98984	97969
40815	19223
33191	45280
9382	12835
61301	30394
97780	70958
54126	20128
87557	64077
96093	79814
99781	22872
35333	86557
62509	76602
87756	13883
74683	65535
27504	70991
81006	9510
71435	98507
46863	53757
29044	88239
3383	52246
99428	30032
9537	92863
89453	84271
75572	95200
95154	70362
63219	20850
59716	43555
34220	40014
56270	31438
23814	18081
98149	45926
55616	61885
5253	40774
42680	9739
63863	33894
23038	34366
99531	24482
85410	81669
35976	86461
6854	58572
98485	29320
52163	22290
96312	65882
63349	70379
14496	76256
5294	36447
25079	42034
24382	69360
17022	75937
74853	41911
79059	31577
76663	94752
54216	26071
49434	78289
27936	30675
19117	41469
21688	95057
71693	24366
7696	52457
21423	91489
75711	96571
79697	12391
38590	33301
14196	80544
89694	19711
38249	11493
59753	13203
39618	92826
29291	57620
56181	22113
34611	5140
16859	37934
3440	1364
68659	59789
82954	27381
86087	47946
48897	84489
55239	89046
96570	21293
72285	77579
77258	76019
86588	5890
70096	7066
6269	77856
94200	81364
85850	14194
73063	42355
95537	2882
52058	69419
24924	59134
59463	12287
2844	30614
3047	84075
35417	18899
38251	43759
96790	80982
39653	55095
88390	84413
99747	62562
53754	12082
9856	59384
60698	80325
63438	39396
20175	71641
69061	73240
58879	28709
77793	46479
54172	8216
57919	13360
46098	4980
3074	87691
63023	69918
97985	55817
21096	76815
12005	22939
97133	73503
15349	13265
93111	83813
19744	78648
20518	50549
83393	80521
2181	55921
28643	7226
63851	18542
1840	83283
47448	53331
53777	69479
9647	62108
88466	83585
430	90502
68221	99760
76013	33198
56237	41391
14590	50558
84906	87463
81002	96860
46083	57241
43628	99968
15898	47730
60672	35395
19208	75908
14038	28676
43829	33162
97215	58790
70282	67330
36068	79613
43078	34775
85643	22857
15825	77101
30894	25382
74159	72491
18628	36809
91721	97513
4919	1797
80943	71958
25254	7292
56972	77949
88002	43488
97239	45544
38724	80048
81001	13466
23291	81849
36194	25292
41714	88116
9790	2557
69778	75690
22927	33252
37528	62135
50575	52952
89622	13559
79245	67881
48722	67857
6999	76517
77739	50198
20757	58138
28187	49928
5009	65771
53846	69278
1351	85171
54966	16636
53668	15136
90012	87601
71373	78922
23408	62231
86449	97011
23120	36339
39465	70482
98369	84663
54510	32448
1627	10454
70395	60010
9985	88699
8688	2616
1714	38597
85061	53197
73100	44932
17411	74797
92304	55263
4293	43691
3531	46355
85676	56493
8198	28590
259	7652
26919	61169
52988	38220
35547	16380
92324	64090
72727	39170
45151	79915
39674	43984
52594	2609
26905	52843
67887	20424
39272	13169
63668	2451
58500	89656
27827	98761
89592	59925
64063	51262
77764	13995
48962	45834
82771	64747
23089	75213
78672	69103
42007	75381
87459	77281
3630	99270
41777	86538
25928	19606
32427	27552
63444	65664
76103	66640
28507	49687
93451	30639
57524	94091
85734	86836
70073	31246
60118	34986
35643	97000
44468	91764
65547	65137
5037	13179
61423	80714
9042	6438
96183	30645
84129	62505
73066	90767
73806	48100
6270	97807
63879	88085
89494	90870
90504	68582
75596	27153
92779	74526
68654	74393
77811	31428
42600	57524
21303	6533
64837	28639
939	82340
94184	11737
48389	43140
93938	32122
14765	76246
72621	85629
74057	35864
76711	51753
33416	69642
25008	1785
98715	45096
49424	28109
99110	7800
30961	39932
21376	82201
55172	78874
29213	11769
70005	81461
38465	63438
33632	98301
2741	60925
54522	99540
66852	19112
95318	96990
48701	58755
36004	9589
92803	14802
2293	82552
92424	89445
31793	63220
98933	9314
76675	68581
26080	40677
16664	32340
11868	74961
4995	18141
28389	82822
73457	32216
83432	57485
85845	52791
11884	41340
75492	24469
70665	62804
49503	13752
40820	5257
71595	10868
363	86577
85812	10660
57691	91032
81388	49497
58954	79520
68554	81404
73440	72839
49863	94951
80193	60047
36573	98491
38485	84251
9635	76368
3693	83292
62705	31063
43585	26313
65767	51908
11153	60155
47788	92089
30081	79153
27856	53480
67687	98956
19126	44150
23960	21372
55595	16803
56893	44311
75338	7277
53976	53063
31173	79794
76251	14429
2461	78975
63595	9202
45774	21123
63083	26437
74273	31468
97596	15625
66547	54048
87381	22657
89663	56308
18901	34340
70481	41773
50562	75511
69385	24112
10806	40324
35318	86710
62783	32134
66002	10837
31180	78003
10839	60598
26494	38321
18952	65588
72591	87495
27668	15447
15880	29503
24897	20530
89214	53708
47709	40460
17566	94608
69152	13186
80836	75287
2102	7541
31432	84052
82207	54489
4488	33771
21675	82824
50257	97637
51673	83558
51726	55931
33016	26679
49615	93371
46824	80604
10375	95707
23470	86518
69837	82411
4932	41544
1790	51427
5992	82146
43062	25225
62820	30835
434	25515
3896	36646
95421	7720
22776	86696
87696	57937
10836	34714
24434	16408
90140	51791
33895	95033
10785	89621
23048	56171
89952	86028
35654	41938
5661	1540
93618	67173
79081	9703
96931	14669
49069	63314
62318	68880
14906	36468
41602	85257
16708	18969
47496	82685
36103	64725
23945	32445
49931	26262
53758	46961
56728	51002
13801	22255
66682	99239
18636	67464
69044	37608
26591	75586
94604	25949
70474	43150
94778	15298
67856	38348
265	2230
66437	12714
56162	93632
85955	47107
50567	28387
22849	87101
61379	96780
1936	48245
81619	48248
74630	80384
52505	36473
74223	84282
48748	477
64135	40350
70480	99691
93017	13590
45369	81676
12572	88461
31826	46471
37441	18307
97339	42407
26093	30985
71352	15011
65070	66261
11415	31566
81306	43813
58017	56192
33099	11891
86124	99830
77566	41620
53491	97683
68850	52861
58158	62693
41223	7691
53728	79251
96766	4531
1008	64462
2097	87919
86938	68841
98599	89951
62458	12588
88152	69364
56533	60117
15232	41466
3086	26379
88388	9819
32629	94423
11275	61555
21354	62654
90845	67053
23957	33164
93758	69639
52222	77272
85137	99869
26656	73907
55358	81831
99197	13543
53877	74305
29962	428
40778	35660
55987	26458
67994	28548
52559	609
81703	92795
86022	30442
15554	40902
56776	13000
419	16052
91346	66516
11258	14629
4835	63319
27614	98685
79592	97406
84999	96552
51258	33535
33353	87473
85663	21700
29777	14300
85525	30082
38712	34440
63317	97281
29555	18183
78736	21622
98931	64897
85991	7124
60427	1237
54963	81105
43466	78610
10521	55234
76947	38396
62987	83685
78410	95414
15840	54285
26741	41563
63932	72425
51948	66130
80757	19590
63341	45880
36780	47748
47282	87268
78176	92891
59926	68641
92045	8313
66924	6843
58877	92858
20859	56604
21880	22033
20157	44911
47102	81307
15153	76438
7877	61667
40961	2599
87367	73925
77853	88519
75956	97723
4539	26034
41499	43967
45346	82755
57897	38685
37396	44556
8234	11436
20890	53728
19565	96277
11974	99991
58727	4328
17995	77520
34492	77089
66631	52793
26236	82390
3520	85512
72055	72020
66705	28757
19843	76831
97380	93955
8169	39589
31784	82971
87137	54651
52284	73975
32313	4238
49473	23250
84689	19418
93272	92961
96632	63492
14396	46369
9894	93878
91180	44417
18811	3437
16952	77669
78742	22604
78252	20406
27999	6098
40328	57308
31902	35292
46940	73511
52906	97407
93458	10389
5582	20648
49485	93592
16098	20542
81283	86597
64754	79184
64383	96527
58663	13365
28281	25513
11009	22600
95260	96931
6099	85712
90883	49198
80324	88850
96518	18443
6670	27605
51083	66042
17527	58038
76871	44408
71792	37932
93986	68013
90826	7328
64483	29418
86889	40975
6394	25305
92340	57408
32214	46335
12299	48411
51803	86407
87268	47
73890	50205
28411	34832
69816	64572
70349	22457
84917	93022
58029	14801
67864	51570
87271	86622
64642	15037
38182	62836
64517	31666
31134	50660
28746	82894
83230	22829
31930	23345
83276	71742
89231	91844
96854	46154
46160	60386
12361	54570
17441	24445
3736	29000
27943	5978
62294	14333
25594	50310
43629	3423
56191	33653
10363	36413
99842	30556
87738	81212
5412	97015
94736	22130
59434	22896
59465	39710
5097	87801
37996	92444
26836	9701
5149	99482
47449	48426
72631	97349
8832	56271
79357	49662
21498	84564
21895	59101
46625	25591
75729	96475
48510	59106
54676	39485
14043	24882
68980	84408
4224	35760
1209	5128
30553	19145
19696	10946
67551	48744
16298	6034
89392	76177
75417	65962
94488	99893
93626	97467
74106	43810
28781	1512
40064	4322
91749	21107
47073	34444
66250	62045
85944	13784
76622	92787
2157	38726
88886	89864
67447	84269
27555	68334
68280	44202
52908	87065
38085	18378
86809	13628
33553	31754
89397	77793
93404	72712
78292	42973
90862	9937
46774	35494
21347	14999
6629	33205
8887	9555
93776	55616
51587	50984
41298	37223
73699	10585
24236	51321
49056	5968
76765	37301
89733	48534
92275	56568
1264	12363
31440	25368
55549	84561
61033	14572
8012	24575
8167	17705
85914	3045
35270	10162
30345	25254
75726	26864
16917	7558
25400	75734
48062	50999
34206	72313
61528	90565
37369	33140
34100	47670
39833	94530
58462	30416
56988	30263
14724	92198
4615	62049
32271	43297
20025	949
88848	96876
35628	95184
9630	55583
61407	4680
90468	22268
48235	60618
58426	22585
26441	84707
94951	69844
38311	6109
60761	37888
47138	92954
92328	788
15399	97238
93813	74735
93974	14753
58509	78767
57857	29433
42932	51339
58406	72753
35407	41705
30823	80058
99538	92893
48615	8649
97535	69751
62612	35837
70462	30541
15050	61749
27688	83928
8304	87917
23196	43980
21197	19771
4638	15872
45911	27610
10638	15518
21031	91332
80371	75525
56489	87057
71447	18436
49310	69926
43333	31437
4839	84450
59913	33282
11528	26918
41246	80457
20530	34057
79531	34920
19883	62659
67120	85068
77690	11427
99505	47424
66978	28446
60730	20018
20864	52650
63833	94027
17350	44973
66001	82244
22767	8454
85348	59892
68518	18259
35012	63028
91310	13069
87028	25850
98971	73514
51458	78505
86081	3151
63583	56918
18069	13834
4073	43744
10687	27128
96102	54473
1615	65248
92589	18433
49181	68034
13041	48197
86856	40773
72214	86279
15593	85774
61947	71328
52842	46341
21617	3441
27911	9898
42062	87486
60294	63873
38919	30913
75810	82752
38198	13673
84069	79226
52674	43900
98913	55934
74673	19954
25196	8427
66178	43190
64141	86694
80733	75097
82388	34043
25122	75061
43699	87207
92327	4385
41115	22799
15251	30842
71434	18928
42162	85822
44075	50609
24122	480
61085	49764
2026	83031
79793	45737
51292	67836
98285	72794
94423	81258
8647	5148
44833	13054
51688	24219
80926	54007
26176	38389
61421	10390
86107	32646
30358	40437
27689	29154
22093	22814
55336	41413
96257	79585
25783	34524
47453	74808
82950	78960
36432	25486
17147	84962
20461	64074
35188	31646
38594	43590
58504	125
43911	89310
34993	98754
35102	35627
13342	13076
86825	55342
16426	927
64261	86325
28393	50360
22274	53359
1079	22269
38517	3845
11716	64287
49215	96059
92318	64015
90849	19599
81990	50389
70536	83900
82964	37968
25078	36684
1052	50115
96328	10633
7391	94947
81274	68007
50712	7653
91657	73993
1074	56706
15374	75682
10869	91245
28034	45364
59241	61202
14414	45431
54997	61959
95232	76339
45340	35443
42829	41483
57751	54637
15662	14296
4265	74685
44916	55160
93217	43038
86839	11138
22475	79384
78842	67703
7309	80126
41841	36806
83166	69819
59198	23437
68833	33350
88714	6372
94941	5045
91444	41014
71031	8093
74332	87975
50887	47244
39714	59202
69720	61424
75835	25941
43725	1007
66555	86983
60711	93832
21225	43391
21721	25176
